step,risk_score,stability_score,alert,status,phase_reset,factors,ready,hard_failure,loss_z,loss_diff_z,grad_z,lr_jump,update_z,grad_volatility,update_available,step_gap,score_multi_signal,score_loss_z,score_grad_z,score_ewma_loss,score_cusum_loss
262,0.026879644524860268,97.31203554751397,False,NORMAL,False,[],True,False,-1.2809614024778944,0.21798007359163837,-1.1443022690504163,0.0,-0.35573428714355765,0.0,True,1,0.026879644524860268,0.026879644524860268,0.0,0.0,0.0
263,-0.0,100.0,False,NORMAL,False,[],True,False,-1.4004835219514935,-0.9279263750378592,-0.6547620342429922,0.0,-0.33433482901887057,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
264,0.07876144209435873,92.12385579056412,False,NORMAL,False,[],True,False,-1.1151172613334321,0.6562900459164609,-0.497205867279372,0.0,-1.04203939000963,0.0,True,1,0.07876144209435873,0.07876144209435873,0.0,0.0,0.0
265,0.03135365752695502,96.8646342473045,False,NORMAL,False,[],True,False,-0.9444128417645418,0.25484564286221484,-1.6036163191123858,0.0,-1.6365066503792998,0.0,True,1,0.03135365752695502,0.03135365752695502,0.0,0.0,0.0
266,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1279240992710824,-0.9875480247178914,-0.9516952922004301,0.0,-1.0860240075730017,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
267,-0.0,100.0,False,NORMAL,False,[],True,False,-0.9575503729364255,-0.036595978146729054,-1.1442022900452606,0.0,-1.176465616837535,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
268,0.026202137478602918,97.37978625213971,False,NORMAL,False,[],True,False,-1.0907724870184907,-0.46131360276526534,0.1593091813392893,0.0,-0.21230686595817355,0.0,True,1,0.026202137478602918,0.0,0.026202137478602918,0.0,0.0
269,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1206500977783855,-0.22271613181130606,-0.12906911578634428,0.0,-0.15308282556508598,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
270,-0.0,100.0,False,NORMAL,False,[],True,False,-1.3406462390060534,-0.8485629715248922,-0.48404796790081533,0.0,-1.2571532869866822,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
271,0.09001263670435374,90.99873632956462,False,NORMAL,False,[],True,False,-0.9844540330948398,0.7545965284476824,-0.4514969193415392,0.0,-0.32745789525413804,0.0,True,1,0.09001263670435374,0.09001263670435374,0.0,0.0,0.0
272,0.017348426109940505,98.26515738900595,False,NORMAL,False,[],True,False,-1.1170446776323006,-0.4990376282451968,-0.1675095619427476,0.0,0.10500404074938711,0.0,True,1,0.017348426109940505,0.0,0.0,0.0,0.0
273,0.18356635809603317,81.64336419039668,False,NORMAL,False,[],True,False,-0.42307145624382897,1.622477130174279,0.2867955747702914,0.0,0.19187081715722976,0.0,True,1,0.18356635809603317,0.18356635809603317,0.04667486398760675,0.0,0.0
274,-0.0,100.0,False,NORMAL,False,[],True,False,-0.6143013456196145,-0.566941690104608,-1.0974878821097813,0.0,-1.8746604798864812,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
275,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0901375478802084,-1.2459694771293703,-1.6188879646741952,0.0,-1.0744631179796609,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
276,0.07153196526522272,92.84680347347772,False,NORMAL,False,[],True,False,-1.4685796195805927,-1.1466057926434168,0.2442985643567548,0.0,0.4453159533719035,0.0,True,1,0.07153196526522272,0.0,0.03989865020812677,0.0,0.0
277,-0.0,100.0,False,NORMAL,False,[],True,False,-1.6571110786477974,-0.41306272678249695,-0.5107217238812043,0.0,-0.8734511459370227,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
278,0.21072259427885873,78.92774057211412,False,NORMAL,False,[],True,False,-0.8034395613938868,1.8930994271603965,-1.6824947334922744,0.0,-1.7626884480818743,0.0,True,1,0.21072259427885873,0.21072259427885873,0.0,0.0,0.0
279,-0.0,100.0,False,NORMAL,False,[],True,False,-1.204396544037633,-0.9097422460197153,-0.3755419188352709,0.0,-1.049092329656927,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
280,0.017264999613012495,98.27350003869874,False,NORMAL,False,[],True,False,-1.0181188242910595,0.0775648465298416,0.10449466616789765,0.0,-0.3477938472703207,0.0,True,1,0.017264999613012495,0.009648754968203057,0.017264999613012495,0.0,0.0
281,-0.0,100.0,False,NORMAL,False,[],True,False,-2.031598489331904,-1.8718595411483434,-1.5879761910996737,0.0,-1.750091315707504,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
282,0.22485836101500215,77.51416389849979,False,NORMAL,False,['loss_level_or_jump'],True,False,-0.8956380009433923,2.0376760507737472,-0.5227152709565454,0.0,0.13675809446008813,0.0,True,1,0.22485836101500215,0.22485836101500215,0.0,0.0,0.0
283,0.06622136340749393,93.37786365925061,False,NORMAL,False,[],True,False,-1.1168735018191984,-0.5225734213034802,0.4110952477992787,0.0,0.02396837877640213,0.0,True,1,0.06622136340749393,0.0,0.06622136340749393,0.0,0.0
284,0.09855147583969107,90.1448524160309,False,NORMAL,False,[],True,False,-1.8168053361483945,-1.2693731330277045,0.3221823076695273,0.0,0.6225140290767679,0.0,True,1,0.09855147583969107,0.0,0.05228082667152782,0.0,0.0
285,0.08540409439749772,91.45959056025022,False,NORMAL,False,[],True,False,-1.5451765197466858,0.44483715102428084,0.5356376668595841,0.0,0.22718362578846668,0.0,True,1,0.08540409439749772,0.054086965516993504,0.08540409439749772,0.0,0.0
286,0.056029641285513396,94.39703587144867,False,NORMAL,False,[],True,False,-1.241065524634145,0.4612841039717891,-1.6566289379075005,0.0,-1.2672298275070109,0.0,True,1,0.056029641285513396,0.0560296412855134,0.0,0.0,0.0
287,-0.0,100.0,False,NORMAL,False,[],True,False,-1.355658627940143,-0.3119316645808956,-0.49995621529856094,0.0,-0.43147724000817167,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
288,-0.0,100.0,False,NORMAL,False,[],True,False,-1.5341689406276564,-0.3692755473458932,-0.8052389945745205,0.0,-0.1659671468569055,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
289,0.013159696138911646,98.68403038610883,False,NORMAL,False,[],True,False,-1.4920925923259618,0.10597641737960418,-1.024716003070053,0.0,-1.1336635530945887,0.0,True,1,0.013159696138911646,0.013159696138911646,0.0,0.0,0.0
290,0.045534445483084635,95.44655545169154,False,NORMAL,False,[],True,False,-1.660704211213399,-0.17090611110894052,0.2796223435808244,0.0,-0.44669867327895874,0.0,True,1,0.045534445483084635,0.0,0.045534445483084635,0.0,0.0
291,0.20095461387737226,79.90453861226278,False,NORMAL,False,[],True,False,-1.5179102255207508,0.2872163254158045,1.3460251870276325,0.0,0.6014456074415968,0.0,True,1,0.20095461387737226,0.03526520637825603,0.20095461387737226,0.0,0.0
292,0.2733032148482071,72.6696785151793,False,NORMAL,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.9174269247228525,1.097902856755908,1.9154757916166303,0.0,1.6361361149231861,0.0,True,1,0.2733032148482071,0.12823715350802176,0.2733032148482071,0.0,0.0
293,0.23410170807839692,76.58982919216031,False,NORMAL,False,['gradient_norm_rise'],True,False,-2.9132428275468105,-3.997853758629667,1.60023537736547,0.0,1.0268217887812088,0.04336298330433874,True,1,0.23410170807839692,0.0,0.23410170807839692,0.0,0.0
294,0.22537057547575362,77.46294245242464,False,NORMAL,False,['loss_level_or_jump'],True,False,-1.8346331055242817,2.0429642071107743,0.1858263771294794,0.0,0.45304346258201805,0.0,True,1,0.22537057547575362,0.22537057547575362,0.030496372662754716,0.0,0.0
295,0.02370281924271708,97.62971807572829,False,NORMAL,False,[],True,False,-1.509056416718706,0.1919060034834519,0.09332860585468544,0.0,-0.03774722029767001,0.0,True,1,0.02370281924271708,0.02370281924271708,0.015434417060706185,0.0,0.0
296,0.2409614324565352,75.90385675434648,False,NORMAL,False,['measured_update_ratio_rise'],True,False,-1.402898025666248,-0.04529720911223703,0.4377506493059951,0.0,1.6542161354983345,0.0,True,1,0.2409614324565352,0.0,0.07036053640275146,0.0,0.0
297,-0.0,100.0,False,NORMAL,False,[],True,False,-1.7887270258972354,-0.6255423082066878,-0.02424279035926564,0.0,-0.7401765826016753,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
298,0.007197853323739135,99.28021466762608,False,NORMAL,False,[],True,False,-2.577967816825982,-1.2885765648139418,-0.14914963511771862,0.0,0.04334329709793931,0.0,True,1,0.007197853323739135,0.0,0.0,0.0,0.0
299,0.17742290305301575,82.25770969469842,False,NORMAL,False,[],True,False,-1.6387994797937535,1.5625045267639994,0.55978218113358,0.0,-0.04359050046466041,0.0,True,1,0.17742290305301575,0.17742290305301575,0.08907711148947968,0.0,0.0
300,0.11544209354238,88.455790645762,False,NORMAL,False,[],True,False,-0.9060606873832691,0.9813383960967724,-0.13776049191426212,0.0,-0.2971520785726333,0.0,True,1,0.11544209354238,0.11544209354238,0.0,0.0,0.0
301,-0.0,100.0,False,NORMAL,False,[],True,False,-2.26618253122902,-2.752220147064792,-1.1039637179152222,0.0,-0.7861043233912448,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
302,0.19964415681402878,80.03558431859712,False,NORMAL,False,[],True,False,-1.1382480856201462,1.7815907698216962,-1.0986339015723379,0.0,-1.9352502447851414,0.0,True,1,0.19964415681402878,0.1996441568140288,0.0,0.0,0.0
303,0.03313308931482284,96.68669106851772,False,NORMAL,False,[],True,False,-1.6851151915733462,-1.0926828921255538,0.06612125776303321,0.0,0.2021665448604224,0.0,True,1,0.03313308931482284,0.0,0.01095970956213708,0.0,0.0
304,0.11568965097504624,88.43103490249537,False,NORMAL,False,[],True,False,-1.6353737745654704,0.07403430790477987,-0.22462655264425008,0.0,0.7376832263925316,0.0,True,1,0.11568965097504624,0.00921159934775259,0.0,0.0,0.0
305,0.009409490455236185,99.05905095447638,False,NORMAL,False,[],True,False,-2.0081877908541075,-0.9185039118946166,0.056724236315655444,0.0,-0.1408487234874826,0.0,True,1,0.009409490455236185,0.0,0.009409490455236185,0.0,0.0
306,0.08436826016714559,91.56317398328544,False,NORMAL,False,[],True,False,-1.5387417272890802,0.4303451082490846,0.5083549876173032,0.0,0.5288461553651652,0.0,True,1,0.08436826016714559,0.05237188602850384,0.08123585372687893,0.0,0.0
307,0.13422318652172818,86.57768134782718,False,NORMAL,False,[],True,False,-0.835654348652091,1.1530249983378902,-0.48819606945897154,0.0,0.12093720856693345,0.0,True,1,0.13422318652172818,0.13422318652172818,0.0,0.0,0.0
308,0.06849269416372732,93.15073058362728,False,NORMAL,False,[],True,False,-1.1362700083159578,-0.7016188306050821,0.42570747530078834,0.0,0.2681652162582745,0.0,True,1,0.06849269416372732,0.0,0.06849269416372732,0.0,0.0
309,0.09188477909958458,90.81152209004154,False,NORMAL,False,[],True,False,-0.7249852891785239,0.7710721053327371,0.31772552905271534,0.0,-0.020600193331533276,0.0,True,1,0.09188477909958458,0.09188477909958458,0.051576602731985464,0.0,0.0
310,-0.0,100.0,False,NORMAL,False,[],True,False,-0.8629263569998324,-0.5739271602887915,-1.4996930701103532,0.0,-2.3690888251340265,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
311,0.15195180004413392,84.80481999558661,False,NORMAL,False,[],True,False,-1.1905220303899007,-0.6462990428986491,0.8836061994730582,0.0,0.9889068314096662,0.0,True,1,0.15195180004413392,0.0,0.13693709537515436,0.0,0.0
312,0.13704773382377428,86.29522661762256,False,NORMAL,False,[],True,False,-0.70282915927858,1.1791672074208444,-0.5310510384140338,0.0,-0.49679150459328875,0.0,True,1,0.13704773382377428,0.13704773382377428,0.0,0.0,0.0
313,-0.0,100.0,False,NORMAL,False,[],True,False,-1.2750341829767224,-1.1217466768807167,-2.2728409325954524,0.0,-2.4414164915816388,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
314,0.046194327103564435,95.38056728964357,False,NORMAL,False,[],True,False,-1.0626297568148597,0.3783626036518811,-2.215984027277622,0.0,-1.8143579908265224,0.044505224536101506,True,1,0.046194327103564435,0.04619432710356444,0.0,0.0,0.0
315,0.05944109374979729,94.05589062502027,False,NORMAL,False,[],True,False,-1.4820900000808719,-0.945601206528162,-2.1742516022621365,0.0,-2.1399310237856084,0.18384299788250247,True,1,0.05944109374979729,0.0,0.0,0.0,0.0
316,0.044805302403130916,95.5194697596869,False,NORMAL,False,[],True,False,-1.312854890444399,0.36672069961009407,-0.9836632986170918,0.0,-1.0765842102771257,0.049699445800934994,True,1,0.044805302403130916,0.044805302403130916,0.0,0.0,0.0
317,-0.0,100.0,False,NORMAL,False,[],True,False,-1.539488337470202,-0.6324019144219515,-0.786543153011082,0.0,-0.4159089180137134,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
318,0.176489265099344,82.3510734900656,False,NORMAL,False,[],True,False,-0.7971433359459675,1.5534295499786754,-0.8374601904378265,0.0,-1.3988295882384534,0.0,True,1,0.176489265099344,0.176489265099344,0.0,0.0,0.0
319,0.09121491788268447,90.87850821173156,False,NORMAL,False,[],True,False,-1.648406158750163,-1.8605325486455015,0.11305016276096966,0.0,0.57387987644223,0.0,True,1,0.09121491788268447,0.0,0.018665298679210615,0.0,0.0
320,0.19637016296298562,80.36298370370145,False,NORMAL,False,[],True,False,-0.8606452280052309,1.7489321401266287,0.1687288448880841,0.0,-0.5741985104555692,0.0,True,1,0.19637016296298562,0.19637016296298562,0.027729746073173397,0.0,0.0
321,0.012696475429198528,98.73035245708014,False,NORMAL,False,[],True,False,-1.2838507975240934,-0.811620646271525,0.076666586774784,0.0,-0.23337483291388497,0.0,True,1,0.012696475429198528,0.0,0.012696475429198528,0.0,0.0
322,0.18375373674494824,81.62462632550518,False,NORMAL,False,[],True,False,-0.7721083129032672,1.1978736272097672,0.1703859278497455,0.0,1.218235058062312,0.0,True,1,0.18375373674494824,0.13906321991599624,0.02799823107495872,0.0,0.0
323,0.15793164065834273,84.20683593416572,False,NORMAL,False,[],True,False,-0.968564057376973,-0.3052703907089388,0.42561854626796847,0.0,1.0313644870122556,0.0,True,1,0.15793164065834273,0.0,0.06847888772078264,0.0,0.0
324,0.11393851556944919,88.60614844305508,False,NORMAL,False,[],True,False,-0.5251516022844062,0.967751482120038,-2.486045385477685,0.0,-1.9380021424435139,0.0,True,1,0.11393851556944919,0.11393851556944919,0.0,0.0,0.0
325,-0.0,100.0,False,NORMAL,False,[],True,False,-0.9919016413517193,-0.855425261984615,-1.490382051598909,0.0,-1.746832389476775,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
326,0.10675638602868379,89.32436139713163,False,NORMAL,False,[],True,False,-2.0023863699662754,-1.7242785451504894,-3.024410514477588,0.0,-3.074529236839185,0.3386877939319457,True,1,0.10675638602868379,0.0,0.0,0.0,0.0
327,0.14867430021101286,85.13256997889872,False,NORMAL,False,[],True,False,-1.3967090213830748,1.2876839813852274,-1.2089050306546363,0.0,-0.9697987314473107,0.236364494684703,True,1,0.14867430021101286,0.14867430021101286,0.0,0.0,0.0
328,0.0542316369972087,94.57683630027913,False,NORMAL,False,[],True,False,-1.9262937573254362,-0.7324528880963213,-0.6087073832419503,0.0,-0.4138166854430377,0.1672727979549018,True,1,0.0542316369972087,0.0,0.0,0.0,0.0
329,0.10901196492669565,89.09880350733044,False,NORMAL,False,[],True,False,-1.6915692335566017,0.66969057067416,0.6925456815058976,0.0,0.6460603859856935,0.22139889728000606,True,1,0.10901196492669565,0.08030328540237569,0.10901196492669565,0.0,0.0
330,0.18867859758799208,81.13214024120079,False,NORMAL,False,[],True,False,-0.8017918707583881,1.672727996296807,1.2454469772173586,0.0,1.2324430183994928,0.36738705287929685,True,1,0.18867859758799208,0.18867859758799208,0.18744729257301762,0.0,0.0
331,0.10583116361488928,89.41688363851107,False,NORMAL,False,[],True,False,-1.2444957046535723,-0.5169086488197437,0.2759341081501637,0.0,0.33351510738909784,0.33558199986775294,True,1,0.10583116361488928,0.0,0.04494754950476765,0.0,0.0
332,0.07317158126449945,92.68284187355006,False,NORMAL,False,[],True,False,-1.9314896916386792,-0.8516791362647396,-0.8384391774976979,0.0,-1.2028575789976763,0.22796047081748516,True,1,0.07317158126449945,0.0,0.0,0.0,0.0
333,0.0663824929441135,93.36175070558865,False,NORMAL,False,[],True,False,-2.0750277008316957,-0.06573114793767319,-0.10477109089041148,0.0,-0.11731775813832529,0.2060653379505144,True,1,0.0663824929441135,0.0,0.0,0.0,0.0
334,0.10823662349393433,89.17633765060657,False,NORMAL,False,[],True,False,-1.5188524805006116,0.9164356365479177,-0.914774861093135,0.0,-0.09319295300462803,0.0,True,1,0.10823662349393433,0.10823662349393433,0.0,0.0,0.0
335,-0.0,100.0,False,NORMAL,False,[],True,False,-2.0645966636990716,-0.7395236267244102,-0.6457219531812303,0.0,-1.0088458864068426,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
336,0.08459291678642794,91.54070832135722,False,NORMAL,False,[],True,False,-1.9075076849934756,0.5518821318524132,0.5303184777490405,0.0,0.5297938188854594,0.0,True,1,0.08459291678642794,0.0666595686346366,0.08459291678642794,0.0,0.0
337,0.1031888773579228,89.68111226420771,False,NORMAL,False,[],True,False,-1.432304843048859,0.8712800376944498,-0.7607684336606357,0.0,-0.7848170610417309,0.0,True,1,0.1031888773579228,0.1031888773579228,0.0,0.0,0.0
338,0.08368287170535096,91.6317128294649,False,NORMAL,False,[],True,False,-0.9709647935723024,0.6991421143694334,0.36200081967291575,0.0,0.4707253510387469,0.0,True,1,0.08368287170535096,0.08368287170535098,0.05854946422610012,0.0,0.0
339,0.08033725109302339,91.96627489069766,False,NORMAL,False,[],True,False,-1.2411436713346604,-0.41943893133848364,0.5024895205197022,0.0,0.4138045062575902,0.0,True,1,0.08033725109302339,0.0,0.08033725109302339,0.0,0.0
340,-0.0,100.0,False,NORMAL,False,[],True,False,-2.647934232236694,-1.9625669044451857,-1.2838408141643054,0.0,-0.0682435237119797,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
341,0.18065929107681486,81.93407089231852,False,NORMAL,False,[],True,False,-1.3497749778457626,1.5940422049949008,0.2937762774826319,0.0,0.7179529768456204,0.0,True,1,0.18065929107681486,0.18065929107681486,0.047783365579677696,0.0,0.0
342,0.07273014396337771,92.72698560366223,False,NORMAL,False,[],True,False,-1.4429441621819599,-0.21764948167600684,0.4530638936641962,0.0,-0.019515916843676286,0.0,True,1,0.07273014396337771,0.0,0.07273014396337771,0.0,0.0
343,0.0784357878137485,92.15642121862516,False,NORMAL,False,[],True,False,-1.2702149942266068,0.15314783383711136,-0.16227718243918166,0.0,0.49009693234610446,0.0,True,1,0.0784357878137485,0.01896140651728808,0.0,0.0,0.0
344,0.08546653958136548,91.45334604186345,False,NORMAL,False,[],True,False,-0.6947632223926173,0.7147297845054194,-1.321250506542268,0.0,-1.4546044848326158,0.0,True,1,0.08546653958136548,0.08546653958136548,0.0,0.0,0.0
345,-0.0,100.0,False,NORMAL,False,[],True,False,-2.3349305771102027,-2.5277073489618234,-1.8051721220450858,0.0,-1.700372104908394,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
346,0.10540724302470841,89.45927569752916,False,NORMAL,False,[],True,False,-1.5664690224419597,0.8910934751975839,-1.636606100006413,0.0,-1.070193505124663,0.0,True,1,0.10540724302470841,0.10540724302470841,0.0,0.0,0.0
347,0.07772286097822553,92.22771390217744,False,NORMAL,False,[],True,False,-0.9409230637371465,0.6472761277578807,-0.39365522146070697,0.0,-0.28554570343312075,0.0,True,1,0.07772286097822553,0.07772286097822553,0.0,0.0,0.0
348,-0.0,100.0,False,NORMAL,False,[],True,False,-1.759864370017885,-1.593805258749126,-1.5475411220960593,0.0,-0.5784361276235748,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
349,0.20657621298267673,79.34237870173233,False,NORMAL,False,[],True,False,-0.5964209212669259,1.8511823218837762,-0.39171021872385636,0.0,-0.5029980106106421,0.0,True,1,0.20657621298267673,0.20657621298267673,0.0,0.0,0.0
350,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0766188524792317,-0.769247978098212,-1.8195642243878474,0.0,-1.5849602891752592,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
351,0.022537502353767253,97.74624976462327,False,NORMAL,False,[],True,False,-0.9219975931081764,0.18236282750316332,-1.1954322654276932,0.0,-1.0994159454719763,0.0,True,1,0.022537502353767253,0.022537502353767253,0.0,0.0,0.0
352,-0.0,100.0,False,NORMAL,False,[],True,False,-1.56954865409243,-1.025940052135836,-0.6361921117789876,0.0,-0.5545803440946824,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
353,0.3223444914120255,67.76555085879745,False,NORMAL,False,"['measured_update_ratio_rise', 'gradient_norm_rise']",True,False,-1.0044509666480714,0.6738959416661833,2.1242857314976047,0.0,2.3346973175745784,0.07800762438583031,True,1,0.3223444914120255,0.08078661659018946,0.2981584564796717,0.0,0.0
354,0.00616096869833933,99.38390313016606,False,NORMAL,False,[],True,False,-0.9068500935115071,-0.051227696734130586,-1.1447873619497961,0.0,-0.36651223758725,0.01854007733909202,True,1,0.00616096869833933,0.0,0.0,0.0,0.0
355,0.3297975554728166,67.02024445271834,False,NORMAL,False,"['measured_update_ratio_rise', 'gradient_norm_rise']",True,False,-1.199881972143849,-0.6502165265892407,1.9221211208113862,0.0,2.401052737358027,0.2631778305856811,True,1,0.3297975554728166,0.0,0.2741076258616624,0.0,0.0
356,0.38062227832182205,61.9377721678178,False,NORMAL,False,"['measured_update_ratio_rise', 'gradient_norm_rise']",True,False,-1.1741493030438745,-0.1505278411171896,2.2185086304309003,0.0,2.8742398780461356,0.3882149140045874,True,1,0.38062227832182205,0.0,0.30909395799626305,0.0,0.0
357,0.421804599936382,57.819540006361805,False,NORMAL,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.1285247261865012,-0.12997590844142964,3.2870604302770348,0.0,2.1991676665122712,0.6657263644756777,True,1,0.421804599936382,0.0,0.421804599936382,0.0,0.0
358,0.48833099260401214,51.16690073959879,False,NORMAL,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.6567547140183798,-0.7617952462830488,4.020463997544765,0.0,3.2449833419409306,0.6517061053138882,True,1,0.48833099260401214,0.0,0.48833099260401214,0.0,0.0
359,0.5832481662645462,41.67518337354538,False,NORMAL,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.3310409897943243,0.4012381701085887,5.251586143655052,0.0,3.658706458982605,0.6146405571618816,True,1,0.5832481662645462,0.04891778708690877,0.5832481662645462,0.0,0.0
360,0.5919406901135034,40.80593098864966,False,NORMAL,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.3391286989814095,-0.023726962923354175,5.37805648664354,0.0,4.093666728758842,0.4345850100283519,True,1,0.5919406901135034,0.0,0.5919406901135034,0.0,0.0
361,0.7272641458289676,27.27358541710324,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.1160226258583568,0.29541650745326753,7.795509115988984,0.0,6.0689840789355785,0.6785544225068141,True,1,0.7272641458289676,0.03625357485732453,0.7272641458289676,0.0,0.0
362,0.6732864511471939,32.671354885280614,False,NORMAL,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.8159813613975101,0.22322995824532318,6.71202893632109,0.0,5.131486999268075,0.19384755643268736,True,1,0.6732864511471939,0.0275180312384619,0.6732864511471939,0.0,0.0
363,0.7508221536860479,24.91778463139521,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.6022857632131864,-1.430134296134672,8.337530371453859,0.0,6.3912108363250075,0.19697340349741865,True,1,0.7508221536860479,0.0,0.7508221536860479,0.0,0.0
364,0.7339804677704165,26.60195322295835,True,ALERT,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.228852066934798,0.5505857240924661,7.945113260770333,0.0,6.35769714221368,0.0,True,1,0.7339804677704165,0.06650830765673671,0.7339804677704165,0.0,0.0
365,0.7713629859006996,22.863701409930037,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.5214562878177367,0.8786941059685374,8.853717745701577,0.0,6.547939753357232,0.0,True,1,0.7713629859006996,0.10401961971120956,0.7713629859006996,0.0,0.0
366,0.7541763683918239,24.58236316081761,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.4413169012780973,-1.6065137456715197,8.418845669158374,0.0,6.699999554045179,0.0,True,1,0.7541763683918239,0.0,0.7541763683918239,0.0,0.0
367,0.7875817734773604,21.241822652263963,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.4924256303040424,-0.2140865980484191,9.295189086255192,0.0,7.148515948651878,0.0,True,1,0.7875817734773604,0.0,0.7875817734773604,0.0,0.0
368,0.8427187461798109,15.72812538201891,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.0663587862592672,0.6423651545588858,11.098317904299602,0.0,9.531153342112804,0.0,True,1,0.8427187461798109,0.07715652737896703,0.8427187461798109,0.0,0.0
369,0.8057583068011537,19.424169319884633,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.8089165237891853,0.2564631281250098,9.831912324623193,0.0,7.976431798322426,0.0,True,1,0.8057583068011537,0.031549484127599184,0.8057583068011537,0.0,0.0
370,0.7750551600168409,22.494483998315907,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.1969635457085717,-0.7112261519376303,8.951400374782049,0.0,8.290863030442061,0.0,True,1,0.7750551600168409,0.0,0.7750551600168409,0.0,0.0
371,0.7369278756623716,26.30721243376284,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.5677111344956852,0.8513777012022716,8.011962284251616,0.0,7.619917689752019,0.0,True,1,0.7369278756623716,0.10095502023244934,0.7369278756623716,0.0,0.0
372,0.7713234835562043,22.86765164437957,False,ELEVATED,False,"['measured_update_ratio_rise', 'gradient_norm_rise']",True,False,-0.8134313033192324,-0.46892083151141284,8.609128931293546,0.0,8.852681196149762,0.0,True,1,0.7713234835562043,0.0,0.761850064335497,0.0,0.0
373,0.7485435157776088,25.14564842223912,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.8249239010704,-0.031295101455318636,8.282911976241357,0.0,8.180913713311996,0.0,True,1,0.7485435157776088,0.0,0.7485435157776088,0.0,0.0
374,0.7565359997061855,24.346400029381453,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.9881326862303748,-0.21186736446376606,8.47671714075109,0.0,7.875238777755506,0.0,True,1,0.7565359997061855,0.0,0.7565359997061855,0.0,0.0
375,0.7863519051827117,21.36480948172883,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.2017738187408464,1.154139653519211,9.260550205435173,0.0,7.188961851719179,0.0,True,1,0.7863519051827117,0.1343438084446687,0.7863519051827117,0.0,0.0
376,0.8085667902494955,19.14332097505045,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.394570869179465,-1.6992690220441093,9.919297832076525,0.0,8.318186569036452,0.0,True,1,0.8085667902494955,0.0,0.8085667902494955,0.0,0.0
377,0.8302788470787776,16.972115292122236,False,ELEVATED,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-2.259590980519781,-1.2124431456495173,10.641590793557661,0.0,8.777841884746223,0.0,True,1,0.8302788470787776,0.0,0.8302788470787776,0.0,0.0
