step,loss,grad_norm,learning_rate,update_norm,param_norm,run_id
543,1.2516455753126907,1.1361377176229466,0.001,0.0011232701963956944,10.0,synthetic-grad_ramp-42
544,1.249807679770987,1.2022902445485106,0.001,0.0011389907793962386,10.0,synthetic-grad_ramp-42
545,1.2504970091188747,1.1620123007389387,0.001,0.0011360853143798349,10.0,synthetic-grad_ramp-42
546,1.255214109050217,1.1181389797212156,0.001,0.0010880559713538542,10.0,synthetic-grad_ramp-42
547,1.2363158065403128,1.0215145350201673,0.001,0.0009951616249375746,10.0,synthetic-grad_ramp-42
548,1.2613292061157173,1.0827321337649465,0.001,0.001149717768121088,10.0,synthetic-grad_ramp-42
549,1.259951112138803,1.0236503257986722,0.001,0.001025384164086241,10.0,synthetic-grad_ramp-42
550,1.2550733936371625,1.1532111647913448,0.001,0.0011617314232970652,10.0,synthetic-grad_ramp-42
551,1.2569345632885571,1.2390332208729302,0.001,0.001174731329900835,10.0,synthetic-grad_ramp-42
552,1.2523235980138199,1.1185675299486788,0.001,0.001096836340116845,10.0,synthetic-grad_ramp-42
553,1.277696217386826,1.1462967690009442,0.001,0.0011537247534170018,10.0,synthetic-grad_ramp-42
554,1.245158512840863,1.0924803231959266,0.001,0.001059412775916726,10.0,synthetic-grad_ramp-42
555,1.241155496652366,1.0798250550426636,0.001,0.0011096458687389048,10.0,synthetic-grad_ramp-42
556,1.2337576569624487,1.1615249097699643,0.001,0.0011203630915227964,10.0,synthetic-grad_ramp-42
557,1.2288774568453817,1.139276232174237,0.001,0.001129530650214549,10.0,synthetic-grad_ramp-42
558,1.2249971411145437,1.2476647869484125,0.001,0.001225920615334436,10.0,synthetic-grad_ramp-42
559,1.229637068351616,1.1396577877598182,0.001,0.0011452897376149239,10.0,synthetic-grad_ramp-42
560,1.2412156158688055,1.1976643519877617,0.001,0.001174871270588906,10.0,synthetic-grad_ramp-42
561,1.246599019827713,1.1595054324732275,0.001,0.001150120539773304,10.0,synthetic-grad_ramp-42
562,1.241662467205658,1.1911523196185976,0.001,0.0011827441289857887,10.0,synthetic-grad_ramp-42
563,1.2287250170869375,1.1228107090583865,0.001,0.001098343867791825,10.0,synthetic-grad_ramp-42
564,1.253025485513034,1.1239776917328723,0.001,0.0011404543322998384,10.0,synthetic-grad_ramp-42
565,1.2499305332304167,1.1201493630606076,0.001,0.0011281889947021852,10.0,synthetic-grad_ramp-42
566,1.2357631943379899,1.0751806533785946,0.001,0.001072326169279485,10.0,synthetic-grad_ramp-42
567,1.2276846967303667,1.1507310481668929,0.001,0.0011359663341876062,10.0,synthetic-grad_ramp-42
568,1.2450273162646222,1.1774684426168802,0.001,0.0012059444876921128,10.0,synthetic-grad_ramp-42
569,1.2389448928861697,1.1831023789670063,0.001,0.0011747614383043838,10.0,synthetic-grad_ramp-42
570,1.213729699359047,1.248010862892073,0.001,0.0012365806812099714,10.0,synthetic-grad_ramp-42
571,1.2337601456421536,1.2652610351614724,0.001,0.0012692410884359326,10.0,synthetic-grad_ramp-42
572,1.2380405444661862,1.1498140536260035,0.001,0.001209851757077986,10.0,synthetic-grad_ramp-42
573,1.2199466543943052,1.1584768078418362,0.001,0.0011128178023780376,10.0,synthetic-grad_ramp-42
574,1.235623701641632,1.099406811551504,0.001,0.0011250938775836407,10.0,synthetic-grad_ramp-42
575,1.2102895882416043,1.1183896914724458,0.001,0.0010566407165060452,10.0,synthetic-grad_ramp-42
576,1.251492486584572,1.087047088608116,0.001,0.0010941558160968135,10.0,synthetic-grad_ramp-42
577,1.2495086038107508,1.2158709707661683,0.001,0.0012747029271838858,10.0,synthetic-grad_ramp-42
578,1.226343136966793,1.1798807263921451,0.001,0.0011973052538038946,10.0,synthetic-grad_ramp-42
579,1.234926133616247,1.1306093064764768,0.001,0.0011364114527340518,10.0,synthetic-grad_ramp-42
580,1.1926707838900037,1.203606721981911,0.001,0.0011835390758137363,10.0,synthetic-grad_ramp-42
581,1.2108215612178448,1.0222880315355818,0.001,0.0010232406505531811,10.0,synthetic-grad_ramp-42
582,1.22310911765156,0.9737111149900105,0.001,0.0009663757934201502,10.0,synthetic-grad_ramp-42
583,1.2107846887375688,1.1170851176143608,0.001,0.0010910531483529515,10.0,synthetic-grad_ramp-42
584,1.2369353658777518,1.1254812388025528,0.001,0.0011157361860102202,10.0,synthetic-grad_ramp-42
585,1.2555334478692204,1.1401236642886396,0.001,0.0011469292674261351,10.0,synthetic-grad_ramp-42
586,1.2072812018079295,1.0500010952428018,0.001,0.0010261097349804342,10.0,synthetic-grad_ramp-42
587,1.2117267303974237,1.0958180446705317,0.001,0.0010696299018142059,10.0,synthetic-grad_ramp-42
588,1.2271804967719409,1.2433106716318096,0.001,0.0011935957802218084,10.0,synthetic-grad_ramp-42
589,1.2471774289688735,1.2177074324810468,0.001,0.0012320650795169673,10.0,synthetic-grad_ramp-42
590,1.204038808044008,1.1659635298278028,0.001,0.0011851952243174754,10.0,synthetic-grad_ramp-42
591,1.2254755158600834,1.1104065477996932,0.001,0.0011181505445203921,10.0,synthetic-grad_ramp-42
592,1.2484268182045168,1.0941122740342428,0.001,0.0011262555306482483,10.0,synthetic-grad_ramp-42
593,1.1957001145955404,0.9892812727099375,0.001,0.0009918924870516521,10.0,synthetic-grad_ramp-42
594,1.2006314299008534,1.0888327775784377,0.001,0.001101713400030309,10.0,synthetic-grad_ramp-42
595,1.212866129766369,1.1628287368564092,0.001,0.001173476517744449,10.0,synthetic-grad_ramp-42
596,1.2107859530842973,1.0414005203161387,0.001,0.0010385445489306108,10.0,synthetic-grad_ramp-42
597,1.230160133455671,1.0534872742890788,0.001,0.0010368437261679174,10.0,synthetic-grad_ramp-42
598,1.2209741241561618,1.0291382207414352,0.001,0.0010998198037498446,10.0,synthetic-grad_ramp-42
599,1.190104685964322,1.0314479132653613,0.001,0.0010175573768316916,10.0,synthetic-grad_ramp-42
600,1.223841930621055,1.0915996776796564,0.001,0.0010700098812508804,10.0,synthetic-grad_ramp-42
601,1.2068311131565854,0.9898115727839794,0.001,0.0010027834769118945,10.0,synthetic-grad_ramp-42
602,1.2339960857479104,1.109364491126571,0.001,0.0011177781868542686,10.0,synthetic-grad_ramp-42
603,1.2048524995926704,1.163270289118498,0.001,0.0011152644000764866,10.0,synthetic-grad_ramp-42
604,1.204105767652069,1.1189945764480782,0.001,0.0011573245631413213,10.0,synthetic-grad_ramp-42
605,1.221162399443659,0.9763658600296431,0.001,0.0009736107036476567,10.0,synthetic-grad_ramp-42
606,1.2238814900471455,1.0099065334224948,0.001,0.000976803134296687,10.0,synthetic-grad_ramp-42
607,1.2185529849872458,1.1550618291854575,0.001,0.0011969987684768365,10.0,synthetic-grad_ramp-42
608,1.1859431657214083,0.9708536200415195,0.001,0.0009892489039610508,10.0,synthetic-grad_ramp-42
609,1.21869499733932,1.0440966646862488,0.001,0.0010052294421602716,10.0,synthetic-grad_ramp-42
610,1.1945089346081819,1.0229438548871832,0.001,0.0010789626689580443,10.0,synthetic-grad_ramp-42
611,1.212953486179193,1.1326220538320348,0.001,0.001155229779436199,10.0,synthetic-grad_ramp-42
612,1.1874708266841032,1.0818404029659052,0.001,0.001081509536476685,10.0,synthetic-grad_ramp-42
613,1.2149258788480388,1.1295516207665601,0.001,0.001184744716620648,10.0,synthetic-grad_ramp-42
614,1.1955379663365209,1.1568170087705019,0.001,0.0011623585912247211,10.0,synthetic-grad_ramp-42
615,1.187805028410125,1.2507912267851446,0.001,0.0012497378886432231,10.0,synthetic-grad_ramp-42
616,1.2171611386348966,1.1489203731274942,0.001,0.0011263853406103896,10.0,synthetic-grad_ramp-42
617,1.2094894781750278,1.1511916047058894,0.001,0.0011714626509868997,10.0,synthetic-grad_ramp-42
618,1.1960678126214062,1.0397631638057319,0.001,0.0010547365806140396,10.0,synthetic-grad_ramp-42
619,1.226459477405584,1.1622723813628149,0.001,0.0011627843637285814,10.0,synthetic-grad_ramp-42
620,1.1974980093292529,1.0853753525649366,0.001,0.0010599548189833639,10.0,synthetic-grad_ramp-42
621,1.2040070779321146,1.071243214918474,0.001,0.0010754269577584812,10.0,synthetic-grad_ramp-42
622,1.2069784931409606,1.0982480466690132,0.001,0.0010959507613206429,10.0,synthetic-grad_ramp-42
623,1.1930707877103854,1.0177159060596332,0.001,0.000977806558897197,10.0,synthetic-grad_ramp-42
624,1.2088554583864948,1.0934233998716902,0.001,0.0010461943356504105,10.0,synthetic-grad_ramp-42
625,1.1932109132946855,1.167566410570128,0.001,0.001187530799513529,10.0,synthetic-grad_ramp-42
626,1.1944640507393325,1.1510237005801685,0.001,0.0010645956666762563,10.0,synthetic-grad_ramp-42
627,1.22050583010749,1.0325416289741296,0.001,0.0010389241218485517,10.0,synthetic-grad_ramp-42
628,1.1838865978551207,1.07729186146421,0.001,0.0010619510872855343,10.0,synthetic-grad_ramp-42
629,1.1627345103461248,1.1465852828388778,0.001,0.0011924805151337448,10.0,synthetic-grad_ramp-42
630,1.2225227207910823,1.0144768094632457,0.001,0.000999569067545824,10.0,synthetic-grad_ramp-42
631,1.2360326549663623,1.0156946216606169,0.001,0.0010359897616095419,10.0,synthetic-grad_ramp-42
632,1.191149381142546,1.1310910276349198,0.001,0.0011177025265110777,10.0,synthetic-grad_ramp-42
633,1.1676131439910267,1.1358255694063222,0.001,0.0011397081319896305,10.0,synthetic-grad_ramp-42
634,1.1914473548689306,1.1462473303270229,0.001,0.001171867360908452,10.0,synthetic-grad_ramp-42
635,1.1912517710308852,1.2450462733445387,0.001,0.0012278884969601164,10.0,synthetic-grad_ramp-42
636,1.192138354717528,1.1870575446705183,0.001,0.0012230824126314096,10.0,synthetic-grad_ramp-42
637,1.1777300804918291,1.1794720709963997,0.001,0.001144829828532086,10.0,synthetic-grad_ramp-42
638,1.2025695942377084,1.317320575634427,0.001,0.0013290143695289926,10.0,synthetic-grad_ramp-42
639,1.2011906463735036,1.1656812971543649,0.001,0.0011983970979740836,10.0,synthetic-grad_ramp-42
640,1.1703553882388782,1.0813912308828217,0.001,0.0011030173981687475,10.0,synthetic-grad_ramp-42
641,1.2027094339492905,1.1266637257542549,0.001,0.0011933376831649925,10.0,synthetic-grad_ramp-42
642,1.222463337296786,1.143508571450441,0.001,0.0011176162296540478,10.0,synthetic-grad_ramp-42
643,1.1937056118270097,1.0898631355293475,0.001,0.0010456907241173162,10.0,synthetic-grad_ramp-42
644,1.1855210338972773,1.0421577064377765,0.001,0.0010115291829513478,10.0,synthetic-grad_ramp-42
645,1.187907123363643,1.2328419489763118,0.001,0.0012575121800123348,10.0,synthetic-grad_ramp-42
646,1.19872383466064,1.172265662733021,0.001,0.0011899080416140945,10.0,synthetic-grad_ramp-42
647,1.162994267548733,1.0864586815340123,0.001,0.0010897967280470613,10.0,synthetic-grad_ramp-42
648,1.1908811031367013,1.1581708621479818,0.001,0.0011198034805802973,10.0,synthetic-grad_ramp-42
649,1.1820207223954595,1.1193030436245843,0.001,0.0011453522457796008,10.0,synthetic-grad_ramp-42
650,1.215059029573506,1.0971604550557366,0.001,0.0010575810736719266,10.0,synthetic-grad_ramp-42
651,1.1841945654345223,1.1393274227977868,0.001,0.0011796368015108557,10.0,synthetic-grad_ramp-42
652,1.2112924976282375,1.0424061985243063,0.001,0.001135706411029401,10.0,synthetic-grad_ramp-42
653,1.1691866206211765,1.105983939037967,0.001,0.0011182096904928454,10.0,synthetic-grad_ramp-42
654,1.194021682484634,1.2301644159544523,0.001,0.0012518733082054476,10.0,synthetic-grad_ramp-42
655,1.1894753747763582,1.179030884864752,0.001,0.0011617262250020546,10.0,synthetic-grad_ramp-42
656,1.1711217455669585,1.1089079735200738,0.001,0.0010502931585246824,10.0,synthetic-grad_ramp-42
657,1.1862929827971045,1.0774417085613635,0.001,0.0010581349336746578,10.0,synthetic-grad_ramp-42
658,1.2012959094607347,1.0721976180642625,0.001,0.0010376136752589117,10.0,synthetic-grad_ramp-42
659,1.1777288319359083,1.0794781778579685,0.001,0.0010336204286690409,10.0,synthetic-grad_ramp-42
660,1.1566853388511928,1.0745580170674172,0.001,0.0011315407825860154,10.0,synthetic-grad_ramp-42
661,1.181281893524211,1.1518412396848274,0.001,0.001161308765843979,10.0,synthetic-grad_ramp-42
662,1.1674910288358693,1.0200191279510091,0.001,0.001031704209662062,10.0,synthetic-grad_ramp-42
663,1.1753757782896797,1.127377281010448,0.001,0.0011169740342429925,10.0,synthetic-grad_ramp-42
664,1.1787720664955497,1.0903535414648302,0.001,0.001084713461298789,10.0,synthetic-grad_ramp-42
665,1.1538975598269294,1.123338815241286,0.001,0.0011563191994055349,10.0,synthetic-grad_ramp-42
666,1.1547353931666682,1.0448735829539844,0.001,0.0010438604284387057,10.0,synthetic-grad_ramp-42
667,1.1856906569614531,1.1658934871569004,0.001,0.0011846040135662966,10.0,synthetic-grad_ramp-42
668,1.1701097169726138,1.205815860548988,0.001,0.0011987463131115544,10.0,synthetic-grad_ramp-42
669,1.138971627932549,1.2009159104541052,0.001,0.0011886520543310725,10.0,synthetic-grad_ramp-42
670,1.1887091977672595,1.0464956792803386,0.001,0.001003244962723388,10.0,synthetic-grad_ramp-42
671,1.1805172720864097,1.1343549916876403,0.001,0.001069008654894117,10.0,synthetic-grad_ramp-42
672,1.165220232195873,1.1397657372833423,0.001,0.0011308571563840013,10.0,synthetic-grad_ramp-42
673,1.1556739663404807,1.022048264970054,0.001,0.0010237820041938237,10.0,synthetic-grad_ramp-42
674,1.1874630349543818,1.0730284909503338,0.001,0.0010324154096578101,10.0,synthetic-grad_ramp-42
675,1.1796671008190223,1.1149229983482578,0.001,0.0011137704898428566,10.0,synthetic-grad_ramp-42
676,1.2096682245853783,1.1417969468318667,0.001,0.001143639667566192,10.0,synthetic-grad_ramp-42
677,1.1797357880215837,1.1274778178071558,0.001,0.0010568606662970693,10.0,synthetic-grad_ramp-42
678,1.1787536906354532,1.1294298437611963,0.001,0.0010988445323248139,10.0,synthetic-grad_ramp-42
679,1.169940820781615,1.205902236624683,0.001,0.0012207262245540655,10.0,synthetic-grad_ramp-42
680,1.1842043816710945,1.2170385886374666,0.001,0.0012312529179201997,10.0,synthetic-grad_ramp-42
681,1.180838429308466,0.9747221687323959,0.001,0.0009415639108642389,10.0,synthetic-grad_ramp-42
682,1.1897488337368654,1.037482747316866,0.001,0.0010424261005412662,10.0,synthetic-grad_ramp-42
683,1.1626653178460427,1.0692102990488843,0.001,0.001102513479401057,10.0,synthetic-grad_ramp-42
684,1.1634676442652092,0.990083116812899,0.001,0.0010134352585313298,10.0,synthetic-grad_ramp-42
685,1.1623271912753494,1.0666776508934068,0.001,0.0010636328283078686,10.0,synthetic-grad_ramp-42
686,1.180892130922939,1.1665037539633787,0.001,0.001150241293978913,10.0,synthetic-grad_ramp-42
687,1.1910234678144613,1.0584021806180994,0.001,0.0010386066544926444,10.0,synthetic-grad_ramp-42
688,1.1611843658192893,1.106129153077448,0.001,0.0011217626745343991,10.0,synthetic-grad_ramp-42
689,1.1612158612823757,1.0484495541453895,0.001,0.001054604248864765,10.0,synthetic-grad_ramp-42
690,1.17182048760195,1.042753448984982,0.001,0.0010626299092355755,10.0,synthetic-grad_ramp-42
691,1.1629461329470578,1.1712262110537752,0.001,0.0011758690109484183,10.0,synthetic-grad_ramp-42
692,1.1804379467143824,1.0914430963295203,0.001,0.001118584090595275,10.0,synthetic-grad_ramp-42
693,1.1319064254137858,1.1251903885864754,0.001,0.0011283879617062372,10.0,synthetic-grad_ramp-42
694,1.152809804441003,1.0001536165504192,0.001,0.0010239772056238083,10.0,synthetic-grad_ramp-42
695,1.153002779164102,1.1783919599363073,0.001,0.0012095827269702954,10.0,synthetic-grad_ramp-42
696,1.1294636728257739,1.16433560190802,0.001,0.0011365698540811392,10.0,synthetic-grad_ramp-42
697,1.1493457661565234,1.1103217667164558,0.001,0.001051697506729291,10.0,synthetic-grad_ramp-42
698,1.1496056680414213,1.138372940180131,0.001,0.0011923245238552754,10.0,synthetic-grad_ramp-42
699,1.1598504402499816,1.0294456973001758,0.001,0.0010374027785839581,10.0,synthetic-grad_ramp-42
